Maximum_humidity_,Average_humidity_,Minimum_humidity_,Precipitation_mm,Average_temperature_C,Maximum_temperature_C,Minimum_temperature_C,Heating_Degree_Days_Base_20_C,Heating_Degree_Days_base_18_C,Cooling_Degree_Days_Base_21_C,Average_speed_ms,Gust_speed_ms,Stay_time_min,Calm_duration_min,Ava_date
45.34185541662417,27.628195781234062,11.170927708312085,0.0,5.657268072921979,9.075858283860276,1.1286340364609895,14.934185541662417,12.934185541662417,0.0,1.6185902109382968,12.958765513029068,307.2863403646099,2.7136596353901057,1.0
50.802834145955174,41.40850243786553,29.309919510843113,0.0,2.339433170808965,7.6168824394493075,0.25914975621344744,16.06198390216862,14.061983902168622,0.0,1.1197165854044826,3.981700487573105,940.0,50.98582927022412,1.0
51.218914956365126,37.53617189286817,24.194800361119682,0.0,2.375697044838943,9.13914843213955,0.3903541619018229,15.243782991273026,13.243782991273026,0.0,1.282931423412576,2.81465711706288,938.2931423412576,60.0,1.0
97.2933244663223,77.5333776683885,47.8267021347108,0.0,1.3333776683884992,8.32272341553728,-1.5546196715081906,16.63061435130157,14.63061435130157,0.0,1.1,3.28934574714878,890.0,78.79973398966901,1.0
91.21059313534309,75.8516564176337,45.0,0.0,-4.977484626450554,2.133509224129668,-7.830597104099393,22.89854393998486,20.89854393998486,0.0,0.9765562388244199,2.7937750447023206,908.516564176337,93.82781194122099,1.0
99.84401913630107,99.84401913630107,99.5320574089032,1.3688038272602132,0.012822963561280237,2.556842099862347,-1.7495693819182931,19.596363641027974,17.596363641027974,0.0,1.4,7.3,440.0,40.0,1.0
99.52150388374403,99.52150388374403,99.04300776748808,1.3043007767488075,0.008601553497615239,1.7994589326112878,-1.2129023302464228,19.730646504630364,17.730646504630364,0.0,1.4,7.3,440.0,40.0,1.0
63.34166808066164,46.43888794622557,29.536107811789503,0.0,1.6241651112721942,8.160832343536851,-0.7855568752841986,16.351390067218034,14.351390067218034,0.0,1.2,4.302220713960915,753.4166808066165,72.19443973112786,1.0
60.69637606185616,44.66013668041776,32.26738455670544,0.0,3.5623897298979355,8.858765791754095,0.6713025484547833,15.250147026802752,13.250147026802752,0.0,1.2,5.919490579382863,726.9637606185617,80.0,1.0
49.558449142575206,38.0,21.01296274375934,0.0,8.238958308672926,13.119479154336464,5.445451360118413,10.767534742772563,8.767534742772563,0.0,1.2935069485545123,9.857141188633454,326.8831017148496,20.0,1.0
47.98429546975939,37.968590939518776,25.965450033470656,0.0,8.798115456371127,13.400314090604812,6.091205463065258,10.304083177862559,8.304083177862559,0.0,1.1993718187903755,10.188064557017135,329.9685909395188,20.0,1.0
48.8712170082269,38.0,23.212105573673927,0.0,8.486361877038318,13.243180938519158,5.734088856544703,10.56136510246807,8.56136510246807,0.0,1.2522730204936139,10.008332258190082,328.2575659835462,20.0,1.0
58.87865062609651,30.377028125609172,12.501622500487336,0.0,1.6354313118786452,9.061323687146679,-4.115379938365024,17.57702812560917,15.577028125609171,0.0,1.9252433750731006,12.326216875365503,321.24594374878166,28.754056251218344,1.0
47.466028066898346,26.883492983275413,11.650478949826242,0.0,7.027667632439185,12.439318334111643,2.6300957899652486,12.493205613379669,10.493205613379669,0.0,1.2233014033449172,8.242236577595566,325.58253508362293,20.0,1.0
49.62162798162642,29.79504849004764,15.905406995406604,0.0,2.955179252679481,12.373198648698539,-4.877029094028585,16.2527034977033,14.252703497703303,0.0,1.2031531001531133,5.507882750382783,409.84234499234435,10.157655007655661,1.0
38.26694687078757,18.582831854295172,8.41716814570483,0.0,5.88557964735407,9.512876109278622,2.8791415927147583,13.85399114900331,11.85399114900331,0.0,1.5187123890721377,8.018110614226341,400.0,20.0,1.0
29.575932273901206,15.569627090439518,6.424067726098794,0.0,9.761376337467134,13.346189882686893,6.805044146769351,9.938623662532866,7.938623662532866,0.0,1.6860745819120966,13.724013711626606,392.8481354521976,5.696270904395176,1.0
34.73949033004661,18.127676171618916,8.872323828381084,0.0,6.033505244223853,9.854242871285813,2.856383808580946,13.69468666006662,11.69468666006662,0.0,1.4845757128714188,7.437787118814119,400.0,20.0,1.0
93.45523856456373,48.09333497597307,16.640002463959604,0.0,0.7182857846845602,7.082476636335548,-6.973714954503321,19.963809641140934,17.963809641140934,0.0,1.1,2.954476143543627,900.914289234228,86.36190358859066,1.0
85.89676839709136,42.809274012409105,12.623793764226999,0.0,0.6716533888318051,5.394838419854569,-4.137096049636422,19.371128814890927,17.371128814890927,0.0,1.0809274012409107,3.2907259875908945,891.907259875909,88.09274012409105,1.0
84.47062368499395,49.02362158098427,25.08237421099637,0.0,-0.7717746317983061,5.448818920950787,-5.442943657949577,20.047062368499393,18.047062368499393,0.0,1.2347062368499395,2.877649894799516,1003.0587526300121,23.47062368499395,1.0
78.81104991831742,47.661325285889006,28.47237520420643,0.0,-1.6606075694301867,4.531906198948392,-6.130303784715093,20.84919879288335,18.84919879288335,0.0,1.2547237520420642,2.764171256126193,999.0552495915871,36.417125612619294,1.0
41.00822711902075,30.967091523917,22.925955928813245,0.0,7.166268812014922,11.877786778643973,1.886013897664724,13.118099661845651,11.118099661845651,0.0,1.3,3.733731187985078,770.164542380415,40.0,1.0
36.68638629542571,27.0,17.32100856535893,0.0,4.49482359745075,9.598521027843072,2.1261849679081783,14.170857087777964,12.170857087777964,0.0,1.3,6.338756231242071,776.7159657385643,46.64201713071786,1.0
44.804524273550115,32.19924595440831,20.0,0.0,1.799622977204157,8.15939676352665,-0.3808294501508545,16.12067864103252,14.120678641032518,0.0,1.4800754045591686,4.861658900301709,1025.9773786322494,1.9924595440831405,1.0
46.40465297432396,32.179845766366206,20.134884324774653,0.0,1.4527120712464687,7.626820034790126,-0.8517840729126863,16.61473009114086,14.614730091140858,0.0,1.576434450705637,5.718141406801426,1021.3488432477466,0.0,1.0
64.12635648131452,41.884495369201574,27.49457407474196,0.0,0.013720833183059541,3.7707745360185148,-1.8411624995491787,19.085193981765332,17.085193981765332,0.0,1.525271296262902,8.957053702835456,441.2635648131451,8.736435186854894,1.0
63.43744479872695,46.062996811457424,31.937886408911332,0.0,1.2501324830553135,4.518899043437228,-0.4874006377085147,18.00612303707199,16.00612303707199,0.0,1.4437444798726953,9.537621442800704,440.0,15.625552012730473,1.0
88.53804624751857,53.53032065763353,29.409038027099403,0.0,1.4727695783204786,6.996253545438801,-4.287099177958084,18.645422816259643,16.645422816259643,0.0,1.52954809864503,10.40683669051521,292.3483967118323,40.0,1.0
89.04670731681195,59.52335365840597,39.64251524380448,0.7523353658405976,-5.303383384092465,-2.0544314023443317,-7.422544969490971,24.78550914628269,22.78550914628269,0.0,1.864251524380448,9.834461128030823,290.5958079269925,49.404192073007465,1.0
74.03164634399364,52.18987806396185,34.15823171996821,0.0,-2.2031646343993643,3.382594510803497,-6.176265242004769,21.396835365600634,19.396835365600634,0.0,1.3031646343993641,8.809493903198094,300.1582317199682,39.84176828003179,1.0
82.36416226498991,56.18208113249496,37.13656084937122,0.41820811324949586,-3.9251084671541703,0.3679911789411552,-6.879588184030431,23.28193650962273,21.28193650962273,0.0,1.613656084937122,9.375036155718057,294.7723985843813,45.2276014156187,1.0
80.23780620600859,52.53387769957083,25.179540918454943,0.0,-5.552913264377682,1.841260206866953,-10.305352023175963,24.282045908154505,22.282045908154505,0.0,1.1058265287553646,9.140785701287554,219.41734712446353,35.291326437768234,1.0
71.40761484617008,45.6560550219757,18.687889956048593,0.0,-1.0732203483676424,4.914669607680949,-6.34519283737979,20.732458863750637,18.732458863750637,0.0,1.5936330131854224,10.390449519778134,216.56055021975703,26.87889956048592,1.0
57.238315417861365,31.51284052591081,12.036209690188077,0.0,2.719157708930684,8.272547489195055,-1.4497688112455633,16.61658960374852,14.61658960374852,0.0,1.635747312679205,9.127452510804945,281.19157708930686,14.40421145534658,1.0
51.564804247087594,22.687039150582482,7.68703915058248,0.0,1.3251843397670078,7.694625613893287,-5.792413536689193,19.048893961397955,17.048893961397955,0.0,1.9183352355242327,13.34668188419386,270.0,13.129608494175194,1.0
88.39342190675566,46.07725673725729,15.974247754247571,0.0,-3.7981385974716804,0.13018887285599146,-8.463233033899675,24.166522080521844,22.166522080521844,0.0,2.3,14.212876122876214,463.4191741525081,70.0,1.0
93.46804689943178,51.76597655028411,14.702070349147677,0.0,-1.591449244403374,4.321331995823912,-8.153195310056821,21.915931657116456,19.915931657116456,0.0,2.1595859301704645,14.497929650852322,466.4896482542616,71.17011724857946,1.0
79.40479546848177,53.59943582723744,31.59379409961183,0.0,0.8193229926849273,5.0,-3.001833561478323,19.040902676420096,17.040902676420096,0.0,1.4203102950194084,9.52200281330709,470.0,77.9971791361872,1.0
79.0,55.0,35.5070696971347,0.0,-6.063030227285102,-1.9700999244198032,-9.475353484856734,25.728888333424084,23.728888333424084,0.0,1.9260604545702051,11.85919060627511,440.0,22.464651514326498,1.0
88.08089812771878,59.191183751254826,33.90440812437259,0.0,-4.912497937144467,1.6213306887339094,-8.312497937144467,23.34558362420528,21.34558362420528,0.0,1.4411754998326902,8.518375436307918,440.0,20.0,1.0
62.42240095595333,43.58385463235939,21.167709264718788,0.0,-4.61307715447048,0.06207923523733916,-9.086982426515753,24.512451595639206,22.512451595639206,0.0,1.8,11.473279713214001,375.83854632359396,35.83854632359393,1.0
63.40304485796381,44.5138507345766,28.680059549495773,0.0,-4.5975045641331755,0.3566506562398035,-8.916895592540413,24.305815004879136,22.305815004879136,0.0,1.6458447796270206,10.613850734576598,380.0,45.13850734576598,1.0
61.16042382749147,40.96701985624289,23.19340397124858,0.0,-4.847903303682739,-0.05449933243416005,-7.709222509433023,23.93186092093359,21.93186092093359,0.0,1.7613192057502842,12.035830469003411,590.9670198562429,1.934039712485788,1.0
66.66069764115908,40.21127900879165,20.550581367632567,0.0,-0.22139528231816108,4.687825637382214,-3.1663371455549054,19.289255754086348,17.289255754086348,0.0,2.2898837264734864,14.997046557082589,591.1011627352651,11.101162735265135,1.0
63.00358063779468,50.0,33.99641936220532,0.0,-6.810718471724853,-2.6642873886899405,-9.147147210593847,25.955717299641893,23.955717299641893,0.0,1.8089281528275147,8.763213197351538,624.5356891696509,28.178563056550296,1.0
66.46955485863103,51.04059352182529,38.571038663194265,0.0,-3.935323300843547,0.7382909099700123,-8.229234272569753,23.74547168129987,21.74547168129987,0.0,2.1672522467757496,9.307572832837026,565.1014838045633,4.898516195436767,1.0
79.0435971520075,54.889918481070666,35.73623981013383,0.0,-5.5034330822371516,-1.3440326075717342,-8.336457537915951,24.877057063250533,22.877057063250533,0.0,2.3307357341873667,12.293133835525698,567.3623981013384,2.6376018986616687,1.0
75.18055877726333,51.05158822207524,35.0,0.0,-7.699701483476643,-2.5716264778586195,-11.222617666887144,26.89712207237288,24.89712207237288,0.0,1.5564485277594047,7.695438210839189,549.7420588896238,4.8710294448119065,1.0
73.56472701030268,49.12945402060534,35.82551484535311,0.0,-5.739118175257567,-2.2261727731970327,-8.208630268040356,25.260881824742434,23.260881824742434,0.0,1.1608818247424333,4.191369731959644,868.6960608247477,31.303939175252225,1.0
87.2222066658632,68.3888966670684,45.5833450006026,0.0,-3.7041777505724705,1.8958222494275296,-7.54584325051221,22.82501050054234,20.82501050054234,0.0,0.98055516664658,3.0013879166164497,872.083274996987,40.0,1.0
69.2678819002661,49.3869405226066,36.91070603324463,0.0,-1.3892939667553694,1.247623448936197,-2.933940950133054,20.844646983377686,18.844646983377686,0.0,3.1404706888297538,19.92674197619654,720.2976465558512,10.297646555851232,1.0
68.67677241771122,57.33838620885561,36.796968274686634,0.0,0.3616137911443884,5.317271447217969,-1.7060634506267345,18.197779863792938,16.197779863792938,0.0,1.1067677241771123,3.9406063450626734,739.3232275822887,29.323227582288776,1.0
46.94313975260893,33.134358088771435,13.291986902741073,0.0,3.9969043609016057,9.94057073975232,1.296904360901606,14.431262449673035,12.431262449673035,0.0,1.1224807858355357,4.728166810574643,670.0,50.0,1.0
57.573434663950344,40.529345853182846,15.60292057911964,0.0,-0.30143227716252996,8.045605125121895,-3.0014322771625297,17.527913576020318,15.527913576020316,0.0,0.9838247652528216,3.526481298857787,670.0,50.0,1.0
69.63307177586516,49.05322871034607,23.184882299139325,0.0,-1.5994327251712364,7.103086891638876,-4.64425167284382,18.770582390602474,16.770582390602474,0.0,1.0394960766379775,3.8764725364658426,600.0,51.31653588793258,1.0
62.726482749534014,36.88885514878844,18.58118619962721,0.0,3.297453805643063,7.496584830130477,0.3119834606337424,16.09571585461789,14.09571585461789,0.0,1.3418813800372789,9.070102080596465,600.0,50.0,1.0
70.30604572275922,49.32241828910369,23.487720575241653,0.0,-1.3437026253514945,7.308343945441564,-4.425535140103252,18.558595597330847,16.558595597330847,0.0,1.0495906858413884,3.9471348008897187,600.0,51.65302286137961,1.0
99.14573921100266,83.0,62.291478422005326,0.058295684401065695,-2.3874435266015985,0.6417043155989343,-4.758295684401066,22.058295684401067,20.058295684401067,0.0,1.4,7.3,440.0,40.0,1.0
98.49076500671237,67.43535504698653,40.5461749664382,0.0,0.133508048328995,4.4187320590687715,-3.111874455027185,19.37203294764359,17.37203294764359,0.0,0.8981530013424721,4.775989017452137,215.0923499328764,40.0,1.0
94.34098894572706,63.59344321619189,44.21967035142431,0.0,-1.1639376890554267,2.092128240659711,-3.798036583628133,20.882626332293807,18.882626332293807,0.0,0.9626227135232417,5.654750954182953,220.0,35.934432161918956,1.0
96.29042766349671,83.09680922116557,51.709572336503285,0.0,-6.99989141438673,-2.306381557668858,-9.670848648037058,26.038615102852958,24.038615102852958,0.0,1.4,7.3,440.0,40.0,1.0
96.5845960698389,84.60385098254028,47.79229803491945,3.140025109209445,-5.1661615720644445,-1.4661615720644448,-7.868087063334583,24.6869317685725,22.6869317685725,0.0,1.4,7.3,440.0,40.0,1.0
100.0,97.0,83.84677198574056,0.2846771985740565,-3.3036298049908024,-1.2342754078426896,-4.415322801425943,22.84596840427783,20.84596840427783,0.0,1.4,7.3,440.0,40.0,1.0
100.0,97.0,83.8824681107512,0.2882468110751205,-3.291136161237078,-1.2146425390868374,-4.411753188924879,22.83525956677464,20.83525956677464,0.0,1.4,7.3,440.0,40.0,1.0
83.9387122563125,58.803626775726556,34.91713532378515,0.0,4.043590031360157,9.3632273537875,0.20125099932109425,15.267760823445702,13.267760823445702,0.0,1.0227017096117188,3.7794559836410158,556.2883048398047,141.44152419902343,1.0
78.0,53.00099655059222,26.429710343533962,0.0,3.906879483057771,10.199601379763113,-0.6858424136475709,15.29312051694223,13.29312051694223,0.0,1.0356929310587382,7.2424727590572875,536.4307068941262,120.71784482354363,1.0
83.30876732433123,65.26399222007886,39.50559688803155,0.20223875521261842,1.8089550208504737,6.3561565768347,-1.2657651347479493,17.492164356755836,15.492164356755834,0.0,0.8505596888031546,3.4044775104252367,560.0,149.88806223936908,1.0
95.38894960041276,87.14452944057786,74.0223193606604,12.205634480536576,4.4083424400619124,7.069447480020637,3.1472374001031875,14.89165755993809,12.89165755993809,0.0,0.6,3.538894960041275,216.94474800206376,225.49945359628526,1.0
94.93985205046961,92.77368930598618,82.24361533122098,10.72782246056353,3.0893985205046963,5.169623671924863,0.6212029589906078,17.104586684542266,15.104586684542264,0.0,0.4212029589906079,2.868195561514088,232.57896435328726,310.0,1.0
88.3623622797243,74.3374803256749,57.65007869730041,0.0,3.708708683917286,7.612440977024694,1.2724724559448575,15.557543283515225,13.557543283515225,0.0,0.7012440977024694,3.1062204885123474,203.74803256748982,326.87401628374494,1.0
93.89375361117835,68.32857968269337,44.45892753966333,0.0,4.6613376864781575,10.264731884915832,0.8531231944108228,14.441072460336674,12.441072460336674,0.0,1.1917855079326656,6.3342840634613236,402.70536230168335,60.0,1.0
94.98743763885285,70.82842888880654,44.146446388899186,0.0,4.176991902793733,10.186611597224797,0.30628118057357034,14.753553611100818,12.753553611100818,0.0,1.1292892777798367,5.834314222238692,404.26776805550406,60.0,1.0
96.63645488600535,75.27290977201072,42.662350698000765,0.0,-0.1661346951941831,5.881973306209108,-3.5570711609957906,18.837548927393343,16.837548927393343,0.0,1.0688246509996173,6.228485393194948,416.7529860399847,63.376493019992346,1.0
99.01147835200456,89.0229567040091,54.0,7.864278771225498,-0.596556494398634,3.741322067216392,-2.8,19.579338966391806,17.579338966391806,0.0,1.4,7.3,440.0,40.0,1.0
99.97476265415173,90.94952530830348,54.0,13.258670863249721,-0.30757120375447927,7.209145554946248,-2.8,17.845427222526876,15.845427222526876,0.0,1.4,7.3,440.0,40.0,1.0
